Date,text,DataSource,Polarity,SentimentScore,Sentiment,Feature,match
"November 12, 2015","An Honest Opinion	I migrated from a Roamio OTA 4- tuner to the Bolt for one reason. That was the Commercial Skip feature. The information provided by TIVO concerning the parameters as to which programs would be targeted was very misleading (I understood shows from the top 20 networks between 4 pm thru midnight to cover the late night shows). I still do not know what is covered but I did get a response to one of my surveys which stated that just because a show was marked SKIP once does not mean that each current episode would be so marked. This is disappointing and deceptive. Concerning those shows that do get tagged, the feature works very well 99% of the time. Some are dead on, some are off by a second or two. A few times the beginning SKIP is omitted but I know once the commercial starts to hit the CHANNEL FORWARD (this is by far a better choice than the D button for this elderly old fellow). So I am 85% happy with the feature and hope that the number of shows are increased. Even though I am still paying for my subscription on the Roamio (I knew that I would be), I genuinely feel that the move was very worthwhile. Even though I have a 4K Smart TV and can get to Netflix directly to view those such movies in 4K, the Netflix app on the TIVO offers the same. Hence, one less remote to mess with. Another plus.",Amazon,0.45,4,Positive,BOLT,
"January 28, 2016","Bring us On Demand apps for HBO, Showtime, EPIX and Starz	Needs On Demand apps for premium content: HBO Go,  SHO Anytime, EPIX, Starz Play. I have Time Warner Cable, using a cable card in my TiVo Bolt and the only downside is I don't get access to On Demand. My Roku and Google Chromecast give me this functionality, however I this was advertised as ""TiVO BOLT replaces your cable box"" on the tivo.com website - it might have replaced it but I lost core functionality and have to do workarounds now. Please bring us those Apps, how is it a tiny company ROKU can have them, and Google Chromecast, but TiVo (older than any others, been around since 1999) can't get with the times and offer us On Demand apps?Also, ""watch tv anywhere"" so long as the channel isn't prohibited from streaming, which is like 70% of them apparently.OnePass is nice, though I'm unsure if telling it to record episodes will actually work in the case that they're re-runs and available on Hulu? It bundles it all together which makes it a bit confusing. You really need to make it more apparent as to WHAT shows you have recorded.. it's all intermingled with available from Amazon and Netflix and Hulu that it's hard for me to just see a long list of THESE are the shows/movies that you've recorded.",Amazon,0.45,4,Positive,BOLT,
"November 8, 2015","TiVo BOLT™ rocks once you get it all setup and running properly...	I love my TiVo Bolt. Setting it up was a big problem though. Had issues with 3 different cable cards. Was told it was the Bolt by the technicians, so I swapped it out at Best Buy. The new unit got the same error message from the card. Turned out the second card was bad. The 3rd card was the charm. But when installed it didn't set up all the channels properly so I had to call tech support again and they walked me through reseting the box and repeating the set up process. Finally I got it all working how it should. I love that I can access all my streaming services and that it works like a  Chromecast. I don't need the Chromecast device anymore. Now I'm waiting for my new Mini TiVo for the bedroom. The first one I was shipped worked for 3 days and then it died on me. I hope once I get the new one that I'll have everything working like a charm. The Bolt is a much better experience than the Xfinity DVR and system I was using. The menus have some outdated graphics that could use sprucing up. But other than that I'm happy.",Amazon,0.45,4,Positive,BOLT,
"February 13, 2016","Tivo Bolt - A great update from our old Tivo HD!	We recently upgraded from a Tivo HD, which we had used and enjoyed for several years (in fact, we still use it; it's upstairs now!).We are enjoying the Bolt.  We also got the MoCA adapter to connect our Tivo Bolt and Tivo Mini to a faster network, and that's working great.  That was a reasonable purchase (~$50 for the MoCA adapter) and it seems that streaming videos play a bit faster than before.I really like the streaming video integration, which allows you to schedule OnePasses that find streaming videos.  This is a great time and space saver.I have noticed the search sometimes doesn't find everything.  For example, there was an HBO documentary on James Foley (""Jim:  The James Foley Story"") and Tivo Bolt's search functionality couldn't find it.  However, when I went to Xfinity Video On Demand and manually searched for it within the app, it found it and I was able to play it on demand from HBO.  Not sure why Tivo couldn't find it, but most of the time, search works great.I like that the Bolt is more compact than the Tivo HD; the Bolt also seems quieter and looks more attractive than the Tivo HD.  It's also easier to connect all the cables, since the Bolt is smaller, and it is easier to move it to connect cables within our entertainment center.The only thing",Amazon,0.45,4,Positive,BOLT,
"December 26, 2015","Overall Great Product	Overall great product.The TiVo Bolt offers a great user experience for available services.  The device offers you the ability to search all of the supported content providers in one place using TiVo's friendly user interface.  Add a TiVo Mini to your home network and you can duplicate this experience on other television's, with the Bolt's 4 available tuners.To give credit where credit is due, TiVo's user interface is a key differentiation.  The archaic and lackluster interface from my cable provider is proof they don't focus on the user experience.  Once you've TiVo'ed, life just isn't the same.  The screens pop, the sounds are warm, the searches are comprehensive and quick and your recorded content is easily sorted.  Some other streaming devices come close, such as the Kindle Fire interface, but I still find TiVo's to be superior in organization and ease of use aside from the sheer power of offering one place to access all available content.I really like that when I look for a movie title or TV show this one device interrogates my cable providers programming, current recorded content, Netflix and Amazon accounts.  I can either set up a recording for cable content or quickly and easily access streaming content.To address the elephant in the room, the key phrase here is ""available cont",Amazon,0.45,4,Positive,BOLT,
"October 28, 2015","Very intuitive DVR with loads of features	The Tivo Bolt is great. We've had it for a couple of weeks now and we are enjoying all the great features. The streaming capability is one that I particularly like. I can stream to my laptop and iPad when I'm working or away.With 4 tuners we're finding that we seldom (if ever) have recording conflicts. The skip feature is amazing, I just wish it worked on all recorded programs. (I'm not sure why it works on some and not others)Having the integration (searching) of all of my different streaming services is also very useful. I can find just about anything I want to watch, when I want to watch it.",Amazon,0.45,4,Positive,BOLT,
"January 14, 2016","Excellent and Disappointing	Pros:- Excellent responsiveness and playback- Reliable streaming- Large selection of apps- QuickMode (great for sports)Cons:- Runs hot, and the fan(s) are noisier than previous models (this is likely due to the increased power of the system necessitated by 4K)- Awkward design- Commercial-skip compatible recordings are few and far between.  It's available on ~10% of my shows.- There are now only two lights on the front of the box.  The problem with this is that you can no longer see how many tuners are actively recording by looking at the front panel.-  Cannot cooperatively record with other TiVo boxes (explanation below)What I mean by cooperatively record: I own a TiVo Premiere XL4 with four tuners, and I have recently added a TiVo Bolt, which also has 4 tuners.  This should mean that I have 8 tuners capable of recording - in tandem - with the same OnePass.  There are times when 7 football matches are available to record, creating conflicts and causing the tuners to not record three of them... what should happen is that the tuners on the second box should take over the remaining recordings.  The libraries of two home-networked TiVo boxes should be compiled and displayed as a single library.  All of this is what I mean when I say cooperatively record.I gave a lot of criticism her",Amazon,0.45,4,Positive,BOLT,
"August 2, 2016","and I love TIVO! You can stream a lot of services ...	Price is right for a DVR...and I love TIVO! You can stream a lot of services directly through this device (Netflix, Amazon Video, HBO Go, Hulu, YouTube, MLB.TV, Plex, VUDU, HSN are just a few.) Of course, these services require additional sign up and fees. The only issue I have is with the updating of the system. 1.) It does not work through wireless service so I have a hard line to the system which is ugly 2.) It is supposed to update automatically on a daily basis. However, it fails constantly. I have to start the update myself, it will then fail, but if I update it a second time right away, it succeeds. I have been on the phone with TIVO and they are unable to resolve so I have resigned myself to the fact that I will have to do the updating myself. I have done research and they apparently have been aware of this issue, but no resolution. If you can deal with those issue, the price is right.",Amazon,0.45,4,Positive,BOLT,
"October 23, 2015","Great new addition to the TiVo lineup, with a few caveats.	Love the new smaller form factor, although the angled design makes stacking it with other AV equipment a challenge. Clearly this one will always be on top of other players. (Sounds like a product tag line in there somewhere).Fantastic to finally see 4K support, but at 500GB for the base unit, and 1TB on the higher end, it's not nearly enough. 2TB should have been the minimum drive size. Considering this would have been a marginal cost increase, it would have been worth the investment.It seems faster than previous models, and I love the new skip feature.Very disappointed to find out that there is no out of home streaming with this unit. Had I known that before I bought, it might have affected my decision. Surely this can be enabled with a software update?",Amazon,0.45,4,Positive,BOLT,
"March 8, 2016","Love my Tivo, but there is room for improvement.	Love the Tivo. The shape takes getting used to, but I have been running with the unit sitting on the side for the last few weeks. No issues there.I do have the following suggestions to the Tivo team for improvements.1. The PLEX app is utter garbage, the audio is not in sync with the video. This is the only Plex app that has the issue, on a Roku it works just fine.2. Give the option of not even showing the SD channels during onepass recordings, to do list for recordings, as a matter of fact, have a toggle to hide the SD channels if an equivalent HD channel exists. Direct TV does this, why not Tivo.3. Have the default for onepass be able to set it somewhere and have them stick. I don't like that I have to change all my onepasses to record only and new episodes only. This should be a global setting that you can select.4. Have the suggested items not automatically record, I want to be in control and not have the Tivo do stuff on its own.",Amazon,0.45,4,Positive,BOLT,
"October 27, 2015","Tivo Bolt = Good to Go	So far so good, TIVO has made ""cutting the chord"" a bit easier with it's access to Netflix and Amazon Prime on the same box as I use for surfing the channels. I currently have Verizon Fios Internet (with local TV channel + HBO/Showtime for 2 years) as a part of the internet package. No rental fees of boxes and DVR service.  The bolt comes with a free year of DVR service and with the mini, I have it in the living room and master bedroom.If TIVO had the HBO Go app, I would give it 5 stars.",Amazon,0.45,4,Positive,BOLT,
"October 23, 2015","Great box, going in the right direction with lots of room for improvement.	The new features are amazing. Commercial skip on late night channels only really needs to expand to the other channels. Search across different sources like Netflix and cable is great too. However, the lack of apps like HBO Now makes this limited. The box also needs to be able to accommodate OTA and Cable, not one or the other. I had gotten used to watching local channels OTA because OTA picture quality is a significant improvement over the HD cable signal (I'm guessing it's their horrible compression that degrades cable picture quality). However, I'm still stuck in the situation of swapping inputs for watching OTA and Cable with the Bolt - this also means the unified search feature cannot include both sources either. That is disappointing. The remote commands transferred to my Harmony One perfectly. However, the TiVo remote seems to be missing Page Up and Page Down on the channel guide. Altogether it's been a pleasant experience but there is definitely large gaps in functionality that need to be filled out.",Amazon,0.45,4,Positive,BOLT,
"January 2, 2016","BOLT works great once setup. Setup was a real pain.	I love the functionality, but setup was a royal pain. My first BOLT was defective and got part way through setup and got into a booting loop. The retailer replaced it and the second unit worked fine, but then the cable card from Comcast was bad and had to be replaced. It took four calls to Comcast to get the card activated and paired properly. Once activated and paired, the guide didn't populate fully and half the channels listed programming as ""To be announced."" Tivo support had me factory reset and do a guided setup again and that resolved the issue. I'm a fairly technical user and the setup if it went well would have been pretty smooth, but with a bad BOLT and then bad cable card, Comcast not being great at activating and pairing it and the programming guide issue, this would have been a real issue for lots of folks.I am running with one Bolt and two minis and so far am happy with the setup.",Amazon,0.45,4,Positive,BOLT,
"November 14, 2015","best Tivo so far and worth the upgrade	i bought from Tivo. i received a year of subscription for free with my purchase. i am a long time Tivo user and this interface and functionality is by far the best one i have had. the skip commercial features is excellent, but only works on some shows so it can be hard to get into the habit of using skip. i see great value in the new feature that lets you watch a show at 30% faster speed with almost no audio distortion, great for the news and sports games. the shape is annoying since you can stack on it and the color is a poor choice because it stands out instead of blending in. the remote is a big upgrade. smaller, more functions, better connectivity to the Tivo. i am happy and would recommend this to anyone with a Premier or earlier version. also, there is a big benefit in some situations where your cable company did not plan nice with older Tiros on digital HD content. this box has no issues getting all channels and displaying the schedules.",Amazon,0.45,4,Positive,BOLT,
"January 8, 2016","WAY better than the box from my cable company; a few notches short of perfection	Have had the Bolt for about 2 weeks now and am really happy with it.  It is WAY more responsive than my old cable boxes which used to drive me crazy with the lag when I tried to use the guide.  It is so much smaller and tucks away and the RF remote is a nice convenience so I can stash it even more out of sight.  The DVR experience has always been superior to the cable companies and I love how Tivo has much better algorithms to record and recommend shows.  The integration with apps like Netflix and Amazon Prime make it so much more convenient to have a ""one stop shop"".  Even my technology challenged mother was able to navigate through it with ease.  The ability to stream or download recorded shows to my phone is a great option for entertainment when I travel.  And in a little more than a year I'll break even on the cost of renting from the cable company and will be saving money.Why not 5 stars?  A few, relatively minor, opportunities. - I'd like to have more streaming services available, like Watch ESPN or some of the major networks.  To truly be able to disconnect my Roku, there are some more services that need to be added.  I'd also like to be able to select which services to show and turn off the ones I don't want/use. - I'v",Amazon,0.45,4,Positive,BOLT,
"January 25, 2016","A Solid Start with Minor Missteps	Overall, the Bolt is an impressive new offering from Tivo.  Faster than previous units and just as easy to use, there are only two issues that keep it from getting five stars - the new ""flat"" UI and the noise created by the unit's fan.Ever since Windows 8, companies have been flocking to the ""flat"" UI trend, despite users providing feedback that they do not like it.  The Bolt now sports a user interface that is very reminiscent of the very cable boxes Tivo users are kicking to the curb, with a dark blue background and shades of lighter blue and white for the user controls.  Other colors are practically non-existent, and the look has become very pedestrian.Of bigger concern is the noise from the fan.  I installed the Bolt in a room that I don't use a lot in the winter.  A few days later, I was sitting in that room with nothing else on and noticed a hum I had never heard before.  Since the Bolt was the only thing that had changed, I checked, and sure enough, it was the cause.  What was odd was I have my Tivo set for maximum power save mode - it goes to sleep after two hours of non-use.  No one had been watching TV that day, but it was still humming away.  A quick Google search showed similar feedback from others.Outside of those two issues, the Bolt is a solid offering, and",Amazon,0.45,4,Positive,BOLT,
"January 6, 2016","I love my new Tivo Bolt and Tivo Mini system!	I upgraded from a 10+ year old Tivo box.  The bolt is so much more responsive!  The remote works without pointing it at the box.  The capacity and 4-channel tuner are awesome!  It's smaller and doesn't get as HOT as my old TiVo box (which is still operating fine AND it's still integrated into the new system! - I can access the programs on it through the Bolt box even though it's in the basement connected to my router via Ethernet connection).I also have a Tivo mini on my kitchen TV.  It is so awesome to finally watch my shows in another room!!!  It works completely seamless with the Bolt - like the main box is in the same room.  I have it connected via MOCA network (the existing coax lines).  The mini remote works without line of sight so i have it tucked out of sight behind the TV for a very clean install.My biggest complaint is that I was sold on the streaming feature only to find out it doesn't work outside of my home network.  Very disappointing.  Streaming inside my home network is a useless feature for me - if i want TiVo in another room i'll get another TiVo mini.I was able to transfer a recording to my MacBook Pro last night after a lot of frustration and 3rd party software that took up almost a Gigabyte of space on my hard drive for JUST the software (",Amazon,0.45,4,Positive,BOLT,
"November 14, 2015","Comments from a new TiVO user, former DirecTV customer, and current Charter Cable customer	Our recent relocation resulted in living in an apartment for a few months, and my plan to simply continue our DirecTV service was derailed when the apartment turned out to not have line of sight so that a dish could be installed. I took a quick look at alternatives and ended up with Charter Cable service, which give us fine service in almost all respects - good package of channels, good reception, and fast internet. We also avoid the occasional disruption to service that we suffered through with DirecTV whenever storms would prevent our dish from receiving a good satellite signal.I say 'almost all respects' because I deeply hate the user interface that the cable system provides, and especially coming from the very user friendly and informative DirecTV interface, it was an unpleasant change. After just a week or so of suffering through the cable systems own system of menus and so forth, I started to look into alternatives, and ended up purchasing a TiVO Bolt directly from TiVO.Installation with the cable hookup was difficult. I did not try to have Charter come out to help with the TiVO installation but did it myself. The whole process took almost a week:- Charter provided the necessary cable card plus tuning adaptor,",Amazon,0.45,4,Positive,BOLT,
"February 14, 2016","Great Product	Our last experience with a DVR was DirecTV several years ago.  It was very slow and clunky.  We dropped DirecTV 4 years ago and became cord cutters.  The Bolt is amazing.  The menu system is awesome, it's very fast, and I keep finding things it does that I don't expect.  QuickMode is perfect for slow moving programs like documentaries.  Great well thought out product.  But...needs more apps.  MLB  would be really nice.  I'll still have to use my old Roku for that.",Amazon,0.45,4,Positive,BOLT,
"January 26, 2016","Good and solid but needs a smarter user	It is a good piece of equipment and is relatively easy to set up.  Has a few quirks that I am still working out. Was rather surprised that there was no start up guide in the box when I purchased it brand new.So for an unplugged tv tech newbie this was a little challenging. That being said the TiVo support seems good so far.  But don't call them at 6:46 pm pacific time because they turn on their auto-recorded message of ""TiVo is now closed-- our regular business hours are from blah, blah, blah until 7:00 pm pacific standard time. Please call back during those hours"".  So in fact, their hours are until 6:45 PM!Still evaluating and will update if anything changes!",Amazon,0.45,4,Positive,BOLT,
"May 26, 2017","Upgraded one of my old TiVo's and am thrilled I did!	So far I'm loving it.  Skip mode is awesome.  Amazon Prime comes on faster.  I was hoping to see some baseball in the quick mode but they didn't have it available.  I am looking forward to trying that option but haven't seen anything I watch yet that has that feature.  Otherwise I would have given it a 5 star.",Amazon,0.45,4,Positive,BOLT,
"November 11, 2015","GREAT NEW FEATURES	I really like this new TiVo BOLT. I have not used all the new features yet,  but am very pleased that it is 4K UHD compatible and the SkipMode is awesome. I wasn't expecting it to work anywhere near  as well as it does. You just have to be careful to push the skip button only once. If it is pushed twice it will skip the commercial, the next segment of the program and the next commercial.So far I have only one complaint. It is ugly. Most A/V components are black and have a sleek look that will blend in with your other components. This unit is bright white,  stands out like a sore thumb and looks as if it was designed and made by a toy maker. I am working very hard to figure out a way to disguise it.",Amazon,0.45,4,Positive,BOLT,
"January 26, 2016","Best TIVO yet	Love it overall!Likes:- 4 tuners is great- Netflix app works- Small size of unit- Menus responsive and easy to navigate (except one issue, see below)- SKIP is wonderful!- PLEX app is nice to have built in- Works great with TIVO mini- Add program to record via the web when you are away from homeNits:- I don't like going too far up in the menus landing you in the top suggested item tiles.  It is very jarring and I almost never meant to go there.- PLEX app crashes (but doesn't crash the whole box)- Boot time is still VERY long- I miss the antenna and cable inputs (though I may be the only one)- No Watch Live TV menu item (have to use button on remote)- Price is a bit high- The mixing of recorded and streaming content in My Shows needs more design work.  I have to turn it off for all of my OnePass titles.  It is rare that you want to see all past seasons when you are just recording new episodes and watching them.",Amazon,0.45,4,Positive,BOLT,
"January 12, 2016","I love several things about my new Bolt	I love several things about my new Bolt. It is super fast, much faster connecting to my Amazon and Netflix accounts. I love that I can record 4 shows at once. The SkipMode is pretty cool. I like that I can schedule recordings through the app. Probably my biggest negative is the remote doesn't work to control my TV sound/input etc. After extensive and exhausting searching through all the codes in the Bolt we came to the conclusion that they are just not compatible. I am using my old remote from my Premier XL as I refuse to spend another $50 for a learning remote. Am kinda disappointed that one didn't come standard with the ""newest, best thing"" from TiVo.",Amazon,0.45,4,Positive,BOLT,
"December 8, 2015","great ugrade for TiVo premier uses	Former owner of Tivo Premier with two tuners, so i'll skip the part where i might rave about how much better TiVo is than the cable box and focus on the differences between the two TiVos.  Four tuners is v useful during that highly contested sunday 9p time slot.  Bolt loads apps much faster and skip mode button works wonders when available.  The ability to view shows on a tablet is sweet but i'd really like to be able to get it on a laptop w/ out having to resort to kttmg.  Can't test out the 4k yet, but hopefully soon.  Very happy with the upgrade.  A lower price on a lifetime subscription once the 'free' year runs out would also be nice...  in any case, highly recommended!",Amazon,0.45,4,Positive,BOLT,
"March 14, 2017","TIVO could rule the world of Streaming and OTA TV, if it only gets a fews things fixed.	This is a very good competitor to Roku, but does it bet it???  Yes and NoYes, it combines LiveTV with streaming pretty good. But also NO since it can't even search on the LIMITED streaming apps it has correctly.  Often times I must go to the app and bypass the TIVO search.Also NO since TIVO has such a limited list of steaming applications.  I can't even watch the election results on FOX News tonight.Also why would you give me HBOgo when most of your new customers are CableCutters.  Give me HBOnow, Starz, FoxNews, AMC, etc.",Amazon,0.45,4,Positive,BOLT,
"January 22, 2016","The BOLT vs technologically challenged senior	So far I think it is wonderful - the only thing that is not working is the ""skip"" feature, although it did work to begin with and that has been disappointing..  I found it somewhat difficult to program the ""on-off"" and ""volume/mute"" buttons. but after a friend ddi that for me it has been perfect. I also needed to have help to keep the recording feature from wanting to record every season of a show, but I think I can handle that now.  I guess what I am saying is that this isn't the easiest procedure for a senior who is technologically challenged, but I guess that is what friends are for!",Amazon,0.45,4,Positive,BOLT,
"February 8, 2016","I love the TiVO Bolt and what it does.	I love the TiVO Bolt and what it does to integrate the many ways I watch movies and shows. It does what it says it will very well. Four stars instead of 5 because there are some things I wish it did. Like recording to the disk from Netflix or HULU. I wish I could record while I sleep when my bandwidth isn't being used and then watch some other time. The TiVO suggestions is way too random and I wish I could mass delete shows or folders instead of deleting one at a time. Even with those concerns the TiVO Bolt is a huge upgrade from my standard cable box. I Love it.",Amazon,0.45,4,Positive,BOLT,
"December 20, 2015","Love this BOLT!	Now with a month or so with the BOLT, I have to say I am very pleased with this upgrade from my Roamio OTA. When operational, I must say I was somewhat disappointed to see that HULU was missing due to an incompatibility with HULU and the BOLT at that time; and that the on screen menu color scheme was a dreadful black and white, with a smattering of blue.  Over the past few days, the system was updated and revealed HULU!  Well done! I'm also really thrilled with the new SKIP feature that instantly skips through all  commercials with the push of a single button (on those shows where this feature is available, which is most). It was also nice to see that my keyboard remote also works seamlessly.Once the horrible color scheme is resolved and allows me the option to enable the traditional TiVo color scheme, this review then becomes 5-STAR",Amazon,0.45,4,Positive,BOLT,
"January 16, 2016","80% there... but good enough for now.	I love the affordable 4 tuner, the SkipMode feature, and the fact that this box is 4K! Unfortunately, I bought the 500GB model which I will want to expand eventually, however, after I purchased I noticed that while an option did exist, it's basically impossible to find now. Also, the ability to stream my shows outside of the home is a miss, as downloading to my device is cumbersome as the app has to be up during the duration of the download. Once they fix the lack of a supported eSATA drive and non-wifi streaming, I will be insanely happy with the BOLT.",Amazon,0.45,4,Positive,BOLT,
"November 23, 2015","I like the commercial extinction is my favorite	I like the commercial extinction is my favorite. I wish it would only record the shows I want would be great, I can't believe all the stuff it records but I will get used to it eventually. There are lots of movies available etc... and it will take some time pick up other stuff that is available. I wish they had made a video like my last Tivo I had that is not supported anymore what a shame it was so easy to use and the way you could record the programs, so I got stuff that is better now and other stuff that I miss I had before. Overall I'm glad I bought the new BOLT.",Amazon,0.45,4,Positive,BOLT,
"February 13, 2016","Tivo continues evolution	Overall still like Tivo. This is our third.Network services are slow to launch when activated from search on Bolt. Services such as Hulu and Netflix launch much faster on Roku.Like the Android app. Would be nice if it had bigger buttons for use on exercise equipment and thumbs up/down for managing recordings. Download is nice advantage.Would like to stream to Roku.RF remote is an improvement to the traditionally nice Tivo remote. Some awkward sequences.Boot still slow after all these years.",Amazon,0.45,4,Positive,BOLT,
"February 1, 2016","Love my new TIVO BOLT: get one!	I love my TIVO BOLT, but I’m not sure I would have bought one this expensive if I had bought my new 4K smart TV first. The TV does such a great job pulling down the 4K content directly off the Wifi network. That said, TIVO is hands down the best DVR available. We cut the cord with cable and satellite, and put an antenna on the roof. We record the late night talk shows, Saturday Night Live, PBS stuff like Downton Abbey all for free. And if you’re into old shows, there’s a huge amount of free content on the “side channels” available from each of the broadcast. I also like TIVO’s suggestions. It often records things I forget to program and offers good stuff I never heard of. I highly recommend TIVO to anyone. (Oh, and the commercial skip thing is AMAZING!)",Amazon,0.45,4,Positive,BOLT,
"February 12, 2016","Great 4k upgrade, pairs nicely with a Tivo Mini	Small size, MoCA,interface to Mini, same great Guide and Remote, and 4k readiness (once there is 4k content to record), make it a natural upgrade and allows us to move our Premiere with Lifetime Service to our seasonal  Summer cottage. Don't like the annual fee after year one, and hope there's a compelling deal on Product Lifetime Service for much less than the current list price.",Amazon,0.45,4,Positive,BOLT,
"March 13, 2017","Good product but did not meet my needs or expectations.	The newest TiVo Bolt is less intuitive than Tivos I have had in the past. Clicking thru commercials is great, however.  Over all,  since I could not get all the OTA channels I needed and the Internet integration was not as seamless as I was led to expect, I ended up returning the product.",Amazon,0.45,4,Positive,BOLT,
"September 15, 2017","Bolt is a great box, needs a few tweaks in the interface	Overall very happy with the TiVo Bolt interface.  Recording a season seems like it should be easier to setup from the grid.  A quick link to the Sling, PSview  and DirectTv now streaming services should be added so I don’t have to change inputs.",Amazon,0.45,4,Positive,BOLT,
"January 14, 2016","The BOLT is really great. I ditched my Cable DVR after 10 years ...	The BOLT is really great.  I ditched my Cable DVR after 10 years because of 3 things...1.  I was paying $25 / month.  It did have 6 tuners, but it also needed rebooting monthly.2. Unifying all my sources of programming3. Skip feature - it works perfectly and is really nice to have.BONUS:  RF Remote.  No more fussing with positioning the remote to get it pointed just right...my equipment is behind glass.  The Tivo remote works like magic.Unfortunately, Brighthouse uses switched digital video, so I had to get a tuning adapter...which is 50% larger than the BOLT....so there goes the advantage of reducing clutter in my rack.  Nothing you can do about though.  Sure would be nice just to have CableCard.",Amazon,0.45,4,Positive,BOLT,
"March 9, 2016","like what's provided in the ""what to watch now"" menus)	I'm a cord cutter who hasn't had (or wanted) cable or OTA TV in years. I bought the Bolt because it offers both  a universal queue and cross-platform search for streaming content. The curated lists in ""browse TV and movies"" and the ability to integrate my own content via Plex is icing on the cake.  And even though I didn't care about broadcast TV, I'm actually using it again some simply because it's there. If ""my shows"" was presented in a more visually appealing way (e.g., like what's provided in the ""what to watch  now"" menus), and it had the ability to queue shows from within the various apps themselves (e.g., Netflix, Hulu, Amazon, Vudu), it would be darn near perfect.",Amazon,0.45,4,Positive,BOLT,
"December 11, 2015","New menus are not intuitive an have poor layout with focus on the Marketing	New menus are not intuitive an have poor layout with focus on the Marketing. Why am I now getting blasted with more marketing when I FF or RR? Seriously!!Preferred the ""by Time"" layout from before. Should be able to choose which layout is preferred. Skip should be automatic and not require a press of the D key. Opt in the default not opt out.",Amazon,0.45,4,Positive,BOLT,
"March 4, 2016","I like being able to record 4 shows at the same ...	I like being able to record 4 shows at the same time, the Skip Mode to skip past the commercials of the program, and the One pass to set up a program to record in the future, so you don't have to do it every week.  However, I also subscribe to Sling TV, but the TV Bolt isn't able to support it.  It would just make it that much better if TV Bolt supported Sling TV app.  Then, I could control everything with just the TV Bolt.  Overall, TV Bolt does a great job though.",Amazon,0.45,4,Positive,BOLT,
"January 8, 2016","Font Size more an issue for a mid 50 yr old	the skip feature is great! the font is a bit too small for me now that the TIVO central screen is 1/3 of the tv screen...especially hard to read the tv channel names (like if Im looking for the Hallmark station but I also can search for that station under find tv/search) Font is better now that son gave me his larger TV while he is away at Univ. wonderful to be able to record more shows now...I had a really old TIVO model! most of the ""extra"" options will not be used by me, howeverI did have issues with the cable card as well and needed 5 to find one to work...an issue I believe with the lake comcast cable company and I had to yell/complain a lot to get the service I needed to get the issue resolved.",Amazon,0.45,4,Positive,BOLT,
"March 11, 2017","TIVO BOLT Review! Mostly GOOD!	The ""SKIP"" mode is excellent! I'm having a hard time re-learning where the Guide button is on the Remote. I keep pressing ""Zoom"" because that is where the Guide button was. After nearly 12 years with a Series 2 and/or Premier TIVO remote, it's hard to teach old dog new tricks.I am not entirely sold on the shape of the BOLT. I had a perfect spot where my old Premier was, but the BOLT won't fit because of the hump. Still looks kinda cool though. I figured out a new location.",Amazon,0.45,4,Positive,BOLT,
"February 24, 2016","4-Stars	Pros: records 4 shows simultaneously (no more show clipping)  : SkipMode quickly skips commercial breaks  : QuickMode lets you fast-forward through a recorded show without losing audio &  dialogue fidelity  : very quiet (no cooling fan?)  : very small footprint, lightweightCons:  runs hot (worried about future failure, but so far, so good)  : slightly slower to come out of standby mode  : slow to power up from power down  : SkipMode limited to a few, select channels (for now?)  ; slight glitches/issues with scheduling OnePass with show too far into the futureStill the best DVR on the market, in my opinion.",Amazon,0.45,4,Positive,BOLT,
"January 18, 2016","Good product!  Could be great.	Overall very pleased.  A couple of improvements that I would like to see:1.  QuickMode speed adjustment.  I would like 110, 120, 130.2.  Internet viewing through the TIVO app.3.  Shorter path to delete recordings that you do not finish, perhaps add a delete option to ""info"".4. Shorter path to ""Standby"".5.  ""Back"" from Tivo screen takes you back to TV, right now you have to go ""Guide"", ""Back"".6.  Sometimes you return to a recording and it starts at the beginning again.7.  Recording should be part of the ""Last"" queue.8.  A,B,C buttons could be made better use off, see above suggestions.",Amazon,0.45,4,Positive,BOLT,
"January 9, 2016","This is a great pvr. The TiVo makes it easy to find ...	This is a great pvr. The TiVo makes it easy to find and watch TVs, movies, and music from any available broadcast or streaming  source.The only downsides are minor: I can't get it to work well with my Logitech universal remote, but that's because the Tivo remote is both radio and IR --- the Logitech remote is IR-only.Also, i wish there were an easy way to prefilter ""Tivo Suggestions"" by language.  Instead, by default, Tivo makes suggestions based on all your local channels, even if you never watch those in your non-dominant language.But these are minor things. On the while, this is a big ""thumbs up.""",Amazon,0.45,4,Positive,BOLT,
"January 12, 2016","I am very pleased with my new TiVo Bolt	Overall, I am very pleased with my new TiVo Bolt.  It was easy to set up.  I like the performance and the user interface.  I like the capabilities of the apps like Amazon Video, Netflix, and Plex.  However, I was stunned to discover that the Bolt does not have the MLB.tv app loaded or (apparently) available, despite the fact that it is present on the Roamio boxes.  I hope this is going to change before the season gets underway in the Spring.",Amazon,0.45,4,Positive,BOLT,
"December 23, 2015","Very happy to return to Tivo	Very happy to return to Tivo!  Have used Tivos since the very first model, and the family always preferred the interface over the cable company DVRs.  So far, the Bolt wors just as expected, and is much faster than the older models we had.  Cable card installation was easy this time around, as well.  The only negatives so far are the white color, some trouble getting the mini to connect (oddly the problem was resolved only when I changed the Mini name to a one-word name rather than two as suggested on some of the forums), and the lack of an affordable lifetime subscription option compared to the past.",Amazon,0.45,4,Positive,BOLT,
