Date,text,DataScource,Polarity,SentimentScore,Sentiment
26-04-2017,"\xe2\x80\x9cA Letter Responding to Complaints About TiVo Suggestions\xe2\x80\x9d, by John Frank Weaver",TechReviews,0,3,Neutral
26-04-2017,"hank you for writing to TiVo, Inc. We are always delighted to hear from our subscribers, particularly when they offer us an opportunity to address concerns and improve TiVo service. Certainly, your letter qualifies. In it, you state that your TiVo is programmed to automatically record three programs every week: 24, WWE Raw, and UFC \xc3\xa2\xe2\x82\xac\xe2\x80\x9c The Ultimate Fighter. Based on these regularly recorded programs, as well as one-time only recordings like UFC 76: Knockout, the Tivo Suggestions function has recommended other programming it believes you will like. According to your letter, most of these suggestions are logical, although you do not always watch them. For example, TiVo suggested that you watch WWE Friday Night Smackdown! because you like WWE Raw, although you declined, feeling that \xe2\x80\x9cthe plotlines are pedestrian and don\xe2\x80\x99t move the human spirit\xe2\x80\x9d in the same way that WWE Raw does.",TechReviews,0.076867478,3,Neutral
26-04-2017,"However, you expressed concern and even outrage at some of the other programming suggestions TiVo made for you. In particular, Hannah Montana seemed to trouble you. You spent three pages ranting about the show, which TiVo suggested to you five times. In those pages, you berated TiVo for thinking you could enjoy a \xe2\x80\x9cstupid kids show\xe2\x80\x9d that features \xe2\x80\x9csome annoying 14-year old Disneyfied, popstar wannabe.\xe2\x80\x9d Apparently you felt particularly betrayed upon learning that Billy Ray Cyrus also starred, writing that you \xe2\x80\x9cactually ripped out a car radio and threw it on the highway\xe2\x80\x9d when your favorite radio station played \xe2\x80\x9cAchy Breaky Heart\xe2\x80\x9d during the height of its popularity.",TechReviews,0.015833333,3,Neutral
26-04-2017,"Mr. Markham, I hope that this letter addresses your concerns and convinces you to embrace the programs that TiVo Suggestions has recommended to you. We here at TiVo, Inc. stand behind that function\xe2\x80\x99s ability to know what you want even more than you do. Remember, your TiVo gets you.",TechReviews,0.05,3,Neutral
26-04-2017,\n\n\t\n\n\t\n\n    \nTivo Suggestions are driving me mad,TechReviews,-0.625,1,Very Negative
26-04-2017,"\n\t\t\t\t\t\n\t\t\t\t\tThe Suggestions option in Tivo sounded great... On paper. However, since having the Tivo box, we lasted about four days then just had to turn it off as it was driving us bonkers.",TechReviews,0.8,5,Very Positive
26-04-2017,"\nThe other reason? We like Have I Got News For You (new episodes as we watch them when they're broadcast)... So gave it a couple of thumbs up... Now Tivo is recording every single episode being shown on any channel! There are about eight episodes every day somewhere in the schedules... PLUS, it assumes we'd also like Never Mind The Buzzcocks (we do), 8 Out Of 10 Cats (we don't), and all manner of other comedy-quiz shows (all shown multiple times every day)... And ALL scheduled broadcasts of ALL of those shows are also being recorded. So much so that our Suggestions viewer GUI is huge to the point of being unuseable.",TechReviews,0.056725417,3,Neutral
26-04-2017,"\nSo, how do I stop it from informing us that it needs to change channel when we don't want it to... Why the hell does it ask us to change channel anyway, I thought Suggestions were supposed to happen invisibly to the user.",TechReviews,0,3,Neutral
26-04-2017,"\nAs it is, with Suggestions turned off, we're losing 90% of what's supposed to make Tivo good.\n\n\n\t\t\t\t\t",TechReviews,0,3,Neutral
26-04-2017,I thought Suggestions were supposed to happen invisibly to the user.,TechReviews,0,3,Neutral
26-04-2017,"As it is, with Suggestions turned off, we're losing 90% of what's supposed to make Tivo good.",TechReviews,0.7,5,Very Positive
26-04-2017,90%? Seriously? I think you're over-stating it a bit. I don't use Suggestions much at all and find Wishlist ,TechReviews,-0.066666667,2,Negative
26-04-2017,"No, not at all. I'd sooner it didn't switch anything AND didn't ask me. Whatever mode I'm in. If Suggestions needs to change channel and ask my permission, then I'd sooner it defaulted to not recording said suggestion. Easy. I don't want Suggestions to interrupt ANY TV viewing.",TechReviews,0.433333333,4,Positive
26-04-2017,"Well, suggestions (and Wishlist which is also filling my HDD with hundreds of Formula 1 programmes just because I put that as a wishlist item) are what Tivo is all about... A growing measure of what WE want to watch. Other than these HDD bloating exercises in watching thousands of old repeats... What am I getting from my Tivo that I couldn't from my V+ box?",TechReviews,-0.0125,2,Negative
26-04-2017,"\nThere are others... But do you see what I mean? I thought the Suggestions option was the seller to me... But it just ruins our enjoyment so much that we\'d sooner do without wading through 498 hours of ""Suggestions"" which are only Dave and Gold repeats to see if there might just be one thing we\'d actually like to see.",TechReviews,-0.0525,2,Negative
26-04-2017,"No, not at all. I'd sooner it didn't switch anything AND didn't ask me. Whatever mode I'm in. If Suggestions needs to change channel and ask my permission, then I'd sooner it defaulted to not recording said suggestion. Easy.",TechReviews,0.433333333,4,Positive
26-04-2017,\r\nIIRC the old Series 1 didn't record suggestions until it had not detected any remote control use for 30 mins. But that only had the one tuner. With three I can see why they dropped that requirement. Might be nice to have it put back though.,TechReviews,0.12,3,Neutral
26-04-2017,"Well, suggestions (and Wishlist which is also filling my HDD with hundreds of Formula 1 programmes just because I put that as a wishlist item) are what Tivo is all about...",TechReviews,0,3,Neutral
26-04-2017,I thought the Suggestions option was the seller to me...,TechReviews,0,3,Neutral
26-04-2017,"Which I have never actually stated anywhere that I do. Both of the ways of contacting the VM Tivo Tivo/Group/Office/People/whatever term you want to use, are open to the public. Call them, or join the Round Table. Then you can make any improvement suggestions you want to, yourself.",TechReviews,-0.05,2,Negative
26-04-2017,"\n\t\t\t\t\t\n\t\t\t\t\tTo get vaguely back on topic, isn't it possible to Turn Suggestions Off in Settings?  I had the original TiVo and found that thumbs-up thing to be a real pain in the bum back then as well.  Just because I like ",TechReviews,0.115,3,Neutral
26-04-2017,"\nWhen setting up a series link, it's important to specify 'new Programs Only' or the box will fill up with repeats and previous series.  I appreciate you can't do that with Suggestions, which is another reason I don't bother with them. ",TechReviews,0.092424242,3,Neutral
26-04-2017,"\nYes we turned Suggestions off. But we really wanted it to work for us, and not be as intrusive or HDD filling as it is. One day the firmware will do what we want, but until then, I'm getting slightly less functionality from my Tivo than I had with the V+. Thank gawd I have Freeview built into the TV and can at least access basic red button programming from that, otherwise it would have gone straight back.\n\n\n\t\t\t\t\t",TechReviews,-0.011111111,2,Negative
26-04-2017,"\r\nYes we turned Suggestions off. But we really wanted it to work for us, and not be as intrusive or HDD filling as it is. One day the firmware will do what we want, but until then, I'm getting slightly less functionality from my Tivo than I had with the V+. Thank gawd I have Freeview built into the TV and can at least access basic red button programming from that, otherwise it would have gone straight back.",TechReviews,-0.00952381,2,Negative
26-04-2017,I've done the same thing and turned the suggestions off.  Unfortunately Tivo is nowhere near all the accolades report it to be.,TechReviews,-0.133333333,2,Negative
26-04-2017,I've done the same thing and turned the suggestions off. Unfortunately Tivo is nowhere near all the accolades report it to be.,TechReviews,-0.133333333,2,Negative
26-04-2017,.... I don't want Suggestions to interrupt ANY TV viewing....,TechReviews,0,3,Neutral
26-04-2017,\nI'm not sure it was ever intended to record with 'all' 3 tuners but even without suggestions you'll always have the issue of it hijacking your viewing tuner (albeit not so often),TechReviews,-0.25,2,Negative
26-04-2017,\r\nI'm not sure it was ever intended to record with 'all' 3 tuners but even without suggestions you'll always have the issue of it hijacking your viewing tuner (albeit not so often),TechReviews,-0.25,2,Negative
26-04-2017,I found the best way with dealing with the suggestions is that if you like the program but don't want it recording every single episode then try setting up a series link for just new episodes and then as long as you don't thumbs up the program (maybe even thumbs down it) it won't record every other episode there is.,TechReviews,0.122396585,3,Neutral
26-04-2017,"\r\nThere is actually a way you can see what suggestions Tivo is making. I\'m almost certain it\'s under ""browse by tv"" but am not at home right now so can\'t check on that at the mo.\n\n\n\t\t\t\t\t",TechReviews,0.166666667,3,Neutral
26-04-2017,"\r\n\t\t\t\r\n\t\t\tHad my TiVo box for 4 days now, but as yet it has made no ""Suggestions"" or recorded any despite me rating programmes with the ""Thumbs Up"".",TechReviews,0,3,Neutral
26-04-2017,\r\nAny suggestions on why this might be? ,TechReviews,0,3,Neutral
26-04-2017,"\r\n\t\t\t\r\n\t\t\tStupid question, but is the record suggestions option on?  If I remember though, after my one was installed it took about a week for suggestions to record.\r\n\t\t",TechReviews,0,3,Neutral
26-04-2017,"tupid question, but is the record suggestions option on?  If I remember though, after my one was installed it took about a week for suggestions to record.",TechReviews,0,3,Neutral
26-04-2017,"\r\n\t\t\t\r\n\t\t\tThere is some fault with suggestions since the last upgrade, it's being looked at apparently.\r\n\t\t",TechReviews,0,3,Neutral
26-04-2017,"\r\n\t\t\t\r\n\t\t\tI used to have over 200 suggestions lined up, I currently have 18 and that's the highest is been since the update. Really disappointing. If it's not resolved then TiVo loses its usp from my point of view.\r\n\t\t",TechReviews,-0.3,2,Negative
26-04-2017,"\r\n\t\t\t\r\n\t\t\tNow you come to mention it, I have had very few suggestions as well\r\n\t\t",TechReviews,-0.26,2,Negative
26-04-2017,"\r\n\t\t\t\r\n\t\t\tMy problem is the reverse, since christmas I've had 100+ recorded suggestions.",TechReviews,0,3,Neutral
26-04-2017,"\r\n\t\t\t\r\n\t\t\tMust say that Tivo suggestions are poor, seems to think that programmes I never watch have the thumbs up and at the same time ignores those which I have given thumbs up. Also, the max 5 minute recording spread still causes recordings to finish before the end even when set 1 before & 4 after (have to have 1 before or miss the start!!), why can't this spread be made up to 10 minutes??\r\n\t\t",TechReviews,-0.2,2,Negative
26-04-2017,\r\n\t\t\t\r\n\t\t\tThere has been a problem with Suggestions not recording for some people since the last software update.  A fix is currently being tested and I'm hopeful it will be deployed in the next couple of weeks.,TechReviews,0,3,Neutral
26-04-2017,"\r\nBefore this was implemented, people used to complain that Suggestions were full of old episodes of their favourite programmes that they'd already seen ",TechReviews,0.225,3,Neutral
26-04-2017,\r\n\t\t\t\r\n\t\t\tI hadn't noticed but upon checking i had no suggestions at all despite them being turned on lol.\r\n\t\t,TechReviews,0,3,Neutral
26-04-2017,There has been a problem with Suggestions not recording for some people since the last software update.  A fix is currently being tested and I'm hopeful it will be deployed in the next couple of weeks.,TechReviews,0,3,Neutral
26-04-2017,\r\nSuggestions used to be great to delve into if I'm bored. Now there is NOTHING there i want to watch.  At least there is hardly any now they have limited the number of suggestions!  Stupid changes!,TechReviews,-0.23015873,2,Negative
26-04-2017,\n                    has anyone else noticed their tivo automatic suggestions recordings have started to affect planned recordings ?,TechReviews,0,3,Neutral
26-04-2017,\ntake last night.  suggestions is full of things it has decided to record.,TechReviews,0.175,3,Neutral
26-04-2017,"\nthe ONE programme that was set to record last night claims ""over 2hours"" as it\'s recorded time but the bar is half grey and half red and after the first 2 minutes it skips to 60 minutes into the show"" (if you exit the show and go back it doesnt resume where you left off but the start again.also it is the last half that is actually available, meaning it didnt power cut mid way through, and the ""suggestions"" show things recorded when it should have been recording the planned show)",TechReviews,0.008333333,3,Neutral
26-04-2017,"\ni have now turned suggestions off on both boxes as this is not the first time either box has decided that it would record 2 shows no one wants to watch and change the channel it was displaying to the channel it had a planned recording set for.    surely tivo should be seeing that it will have a conflict and not record 2 ""suggestions"" if it will then need to change the channel from the one the user is watching in order to record the programme they clearly want to watch at another time.   i thought tivo was meant to have some kind of ""thinking"" built in to stop that as it is clearly daft                ",TechReviews,0.291666667,4,Positive
26-04-2017,has anyone else noticed their tivo automatic suggestions recordings have started to affect planned recordings?,TechReviews,0,3,Neutral
26-04-2017,\nFirstly I have never auto-recorded suggestions so cannot comment from direct experience.,TechReviews,0.1,3,Neutral
26-04-2017,"the ONE programme that was set to record last night claims ""over 2hours"" as it\'s recorded time but the bar is half grey and half red and after the first 2 minutes it skips to 60 minutes into the show"" (if you exit the show and go back it doesnt resume where you left off but the start again.also it is the last half that is actually available, meaning it didnt power cut mid way through, and the ""suggestions"" show things recorded when it should have been recording the planned show)",TechReviews,0.008333333,3,Neutral
26-04-2017,"\nif tivo is recording 3 channels at the same time, 2 of which are automatic ""suggestions"" and the screen warning appears saying it will need to change the channel being watched to the channel it needs to record... (ie the software should be aware of the ""clash"" of what is demanded by the user being interrupted by what is suggested by the box and cancel the suggestion not the user option)   don\'t you think this is more likely a software issue not a faulty box?                        ",TechReviews,0.1875,3,Neutral
26-04-2017,"\n                            Strangely enough yesterday morning i had a pop up box that requested to change the channel to record a suggestion program, when i looked down at the box there was already 2 record lights on recording suggestions as i had no planned recordings.",TechReviews,-0.077777778,2,Negative
26-04-2017,"trangely enough yesterday morning i had a pop up box that requested to change the channel to record a suggestion program, when i looked down at the box there was already 2 record lights on recording suggestions as i had no planned recordings.",TechReviews,-0.077777778,2,Negative
26-04-2017,\nWhen I looked in the suggestions folder it was piled high with recent programmes - most of which bore no relationship to stuff I record.,TechReviews,0.22,3,Neutral
26-04-2017,\nPreviously suggestions added about a dozen things a week. It was now adding about a dozen every 48 hours.,TechReviews,0,3,Neutral
26-04-2017,"\n                            Simple answer, turn suggestions off turned mine off some time ago.                        ",TechReviews,0,3,Neutral
26-04-2017,\nThat may be the case but it's still doing what it's supposed to do; ie in this case record suggestions.,TechReviews,0,3,Neutral
26-04-2017,"imple answer, turn suggestions off turned mine off some time ago.",TechReviews,0,3,Neutral
26-04-2017,"\n- Suggestions won't take priority over scheduled recordings, but can take over live TV if you haven't pressed a remote control button for a while.",TechReviews,0.018181818,3,Neutral
26-04-2017,\n- The rate of recording suggestions has been increased recently.                        ,TechReviews,0,3,Neutral
26-04-2017,"\nif the idea of ""suggestions"" is not to affect the user in any way it should not be deciding that if it has something programmed to record, to then record 2 more shows that then require the channel actually being displayed to be changed, regardless of if the channel has been changed ( you know some days there will be a very long film or several episodes of the same show back to back on, or cnbc and other rolling news channels where the user has no need to change a channel)...",TechReviews,0.03875,3,Neutral
20-04-2017,\nthey do not get the show they wanted recorded but the 2 shows they didnt want are in the suggestions folder.,TechReviews,0,3,Neutral
20-04-2017,"\nYes, there are times when you may want to watch something live and there are safeguards built-in that will stop suggestions from being recorded if you are watching something live. But, short of a ""mind reading"" sub-routine, the Tivo doesn\'t when you\'re watching live TV so they just told it that ""if no RC activity is detected after N minutes then assume no-one is watching live TV so go ahead and record a suggestion. But display a warning first, just in case.""",TechReviews,0.132575758,3,Neutral
20-04-2017,"\nBut it's working exactly as it's designed to do. So, in your example, it is recording two suggestions and one scheduled programme using three tuners.",TechReviews,0.25,4,Positive
20-04-2017,"\nWell it\'s recording two suggestions based on your ""thumbs"" activity so there\'s every chance you may like at least one of them. No matter... moving on...",TechReviews,-0.3,2,Negative
20-04-2017,they do not get the show they wanted recorded but the 2 shows they didnt want are in the suggestions folder.,TechReviews,0,3,Neutral
20-04-2017,"Both Sky and Virgin's TV guides offer suggestions based on what we've previously recorded or bookmarked, but Tivo goes one step further.",TechReviews,-0.083333333,2,Negative
20-04-2017,"hose of us who keep odd hours, then, or who have been left bereft by the end of yet another Scandi crime drama, will always find something in our ""suggestions"" folder regardless of what\'s on live TV.",TechReviews,-0.01010101,2,Negative
20-04-2017,"If it turns out that our box's storage is running low, we can use the app to delete those old episodes or its less accurate suggestions as well.",TechReviews,0.083333333,3,Neutral
20-04-2017,"The Directv enhanced content, from what I can tell, is the ppv movies that are available from channels 125 - 198.\xc2\xa0 Directv downloads these movies to have them available in case you want to watch them. Since there are always new movies, this is constantly downloading. So if I'm trying to watch programs on different tuners (channels), one of the channels gets interrupted. If I'm watching something and a program is scheduled to record while this content is being downloaded, the tivo will make me change my channel instead of stopping the enhanced content download. This happens constantly. I have already disabled the recording for TiVo suggestions and restarted the Tivo, but I can't stop the enhanced downloads.",TechReviews,0.105194805,3,Neutral
20-04-2017,"he Discovery Bar displays lots of\xc2\xa0 great \r\n\tviewing options such as popular shows or sports events that are playing on \r\n\tlive TV, items from your My Shows list, TiVo Suggestions, new video on \r\n\tdemand shows, and more.",TechReviews,0.407272727,4,Positive
20-04-2017,"You can rate any show (whether \r\nit's live, recorded, or listed in the program guide). You can give a show up to \r\n3 Thumbs Up (Great) or 3 Thumbs Down (Terrible). TiVo Suggestions uses these \r\nratings to create a list of shows you might like. The more shows you rate over \r\ntime, the better TiVo Suggestions will get at finding interesting shows for you. ",TechReviews,0.182972583,3,Neutral
20-04-2017,"When the TiVo box has \r\navailable space, it automatically records TiVo Suggestions (based on your \r\nratings & viewing habits). However, you don't need to worry about recorded \r\nSuggestions taking up your space. TiVo Suggestions never replace shows you \r\nrecord, or prevent your shows from being recorded. TiVo Suggestions are always \r\nthe first shows deleted to make room for your recordings. This feature can be \r\nturned on or off. ",TechReviews,0.25,4,Positive
20-04-2017,Is there anyway to stop my TiVo system from recording TiVo suggestions? \xc2\xa0,TechReviews,0,3,Neutral
20-04-2017,"You can disable ""Tivo Suggestions"" in the Setup Menu.\xc2\xa0",TechReviews,0,3,Neutral
20-04-2017,"\n\n\n\n\n\n\t\t\t\t\tI have a TiVo HD and for years it has been creating a diverse set of TiVo Suggestions. Awhile back we were away and the disk became nearly full of recorded shows, so no Suggestions were recorded. After we watched and deleted the recorded shows, we realized that there were still no Suggestions being added. I have tried the solutions here: 1. Rebooting to set Suggestions off and then again to set them on; and 2. Resetting the Thumbs ratings and then recreating them. That has resulted in a few Suggestions being recorded, but they are limited to additional back episodes of shows to which we have Season Passes. There are no Suggestions based on movies or other one-time recordings, which is a big disappointment since we felt that previously the Suggestions which were recorded were a good cross-section of our interests as expressed in all of our recordings. What can I do to get TiVo Suggestions to behave as it did previously and record a wider range of shows?\n\t\t\t\t\t",TechReviews,-0.0254329,2,Negative
20-04-2017,"\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tHi, my tivo has suddenly stopped recording suggestions, last one was 2/11 I think. I have turned suggestions off and restarted the box, I've reviewed my thumbs and I've checked my power saving settings. Anyone have any other suggestions?\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t",TechReviews,-0.041666667,2,Negative
20-04-2017,How is your memory looking lately? Suggestions take less priority if the disk space becomes\xc2\xa0low.,TechReviews,-0.233333333,2,Negative
20-04-2017,"Have you got any series links set? If so, how are they recording? Did you manage to turn your suggestions back on after the reboot? Just in case",TechReviews,0,3,Neutral
20-04-2017,"\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tPlenty of series links, all recording fine. Thumb reset has made no difference, still no suggestions and yes they are turned on. I give up lol\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t",TechReviews,0.416666667,4,Positive
20-04-2017,\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tIn other news I've noticed my What to Watch Now is blank too on the popular TV section. Could this be related to suggestions in some way?\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t,TechReviews,0.11875,3,Neutral
20-04-2017,\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tWhat to Watch is back but still no suggestions... Any ideas? Anyone?\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t,TechReviews,0,3,Neutral
20-04-2017,"Okay if you've reset your thumb ratings and suggestions, have you set them back up again by selecting thumbs up on the programs that you like? I have added a link ",TechReviews,0.25,4,Positive
20-04-2017,Why does a program recorded by TiVo suggestions stop recording before the END of the program?? How can I prevent this??,TechReviews,0,3,Neutral
20-04-2017,"Unfortunately suggestions just record the program for the time it is scheduled to be on, with no padding added either side like you can do for your own recordings.",TechReviews,0.05,3,Neutral
20-04-2017,"Would be nice if in the future VM\\TiVo could update suggestions so that they used the default padding set for your own recordings, but for the moment there's nothing you can do about it except for hoping that the channels start keeping to their schedules better!",TechReviews,0.45625,4,Positive
20-04-2017,\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tThanks for replying but please Virgin Media get on with solving this OR don't bother giving me Suggestions. What is the point of watching a program with the last 5 minutes missing??,TechReviews,-0.1,2,Negative
20-04-2017,Can I ask if anyone else has noticed that Tivo suggestions have no bearing on what you thumbs up and down? \xc2\xa0I've had the Tivo for a couple of years now and there's loads of pages of thumbs up and down but still the auto recorded suggestions are so far off the mark.,TechReviews,-0.07037037,2,Negative
20-04-2017,"For example, my wife is a cookery fan, there's a few pages of thumbs up just dedicated to cookery but not once had Tivo recorded a cookery programme in the suggestions.",TechReviews,-0.2,2,Negative
20-04-2017,"Edit example, there's seems to be a glut of suggestions for reality tv, ITV BE and daytime host show programming inspite of never watching those programmes. What the hell is jerseylicious anyway, and I thought neighbours finished when Kylie left? Lol.",TechReviews,0.4,4,Positive
20-04-2017,Thanks for your comments and taking the time to reply. I'm not really looking for a solution though as I usually set stuff that I want recorded myself but occasionally I forget and it made me wonder why the Tivo suggestions didn't ever pick it up.\xc2\xa0 It was more to just air my views as to it not really being very useful as a feature and I was wondering whether other people had similar issues.,TechReviews,0.057222222,3,Neutral
20-04-2017,"\n I'm sorry to read about the suggestions not recording what you need, In my honest opinion I would try this\xc2\xa0",TechReviews,0.05,3,Neutral
20-04-2017,\xc2\xa0and have a read through about clearing the suggestions and maybe starting again.\xc2\xa0,TechReviews,0,3,Neutral
20-04-2017,\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tThanks for your suggestions. My concern is as much about the stuff that is being recorded without my invitation as anything else. But also that it is not recording things with three thumbs up.,TechReviews,0.2,3,Neutral
20-04-2017,"It's no real problem deleting them, or even just ignoring them, but the number of recorded suggestions have multiplied dramatically in the last few months.",TechReviews,-0.1,2,Negative
20-04-2017,"I know I can turn suggestions off, but it does sometimes come up with some really good programs that I did not know existed!",TechReviews,0.875,5,Very Positive
20-04-2017,"iVo Suggestions are personalized shows selected to match your preferences. \xc2\xa0Any time you watch live TV or recorded programs, or browse programs with the Guide, you can rate each show by pressing the ",TechReviews,0.136363636,3,Neutral
20-04-2017,"When Tvio has empty space, it will automatically record some \xc2\xa0Suggestions. This is an excellent way for you to discover new shows that might interest you. .",TechReviews,0.345454545,4,Positive
20-04-2017,iVo Suggestions never replace shows you request or prevent them from being recorded. TiVo Suggestions are always the first programs deleted to make room for recordings you request,TechReviews,0.25,4,Positive
20-04-2017,", TiVo Suggestions will get better at finding programs that you might like.",TechReviews,0.5,5,Very Positive
20-04-2017,"If some TiVo Suggestions do not reflect your preferences, it is possible that other members of your household are pressing ",TechReviews,-0.0625,2,Negative
20-04-2017,"If you still are not satisfied with TiVo Suggestions after several weeks, try using more ",TechReviews,0.083333333,3,Neutral
20-04-2017,"More to the point, we have a second TiVo in a spare room which is brand new. Never recorded anything on it, nor (up to that point) watched any program on it. Within three days it had recorded 17 suggestions. As we had not viewed anything, no ""ratings"" were issued, therefore on what basis did the TiVo assume I wanted to watch the suggestions?",TechReviews,0.212121212,3,Neutral
20-04-2017,"I'm not sure which box I've got but can tell you that the one before this was installed in December 2017,then replaced about May /June time for what looks like exactly the same box.My two sons have never needed to change their boxes and it records suggestions all the time .Perhaps I should give customer services a call. Someone suggested that they should give me a credit / refund for this",TechReviews,0,3,Neutral
20-04-2017,"\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tWell the V6 has been out now for a good 8 months now definitely better than the first gen despite the suggestions problem, could be worth ringing relations for an upgrade\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t",TechReviews,0.4375,4,Positive
20-04-2017,"I rang 150 and eventually got through to a call centre in India but the guy was helpful and ran a few tests,asked me to turn off and on the 'record suggestions' which I'd already done on your or someone's recommendation and reboot the box.He says he's made out a ticket and within 24hrs it should be solved!!!",TechReviews,-0.390625,2,Negative
20-04-2017,"o, your wish list is not the same as suggestions.",TechReviews,0,3,Neutral
20-04-2017,"Issues like this make me glad I've not upgraded my V+ HD box, no issues with suggestions because it doesn't have it!\xc2\xa0",TechReviews,0.5,5,Very Positive
20-04-2017,"I'm sure I did mention to the chap up north that other people on the forum had mentioned this problem but I'm just waiting to see if it starts recording any suggestions now that I've triple ticked some of the recordings in 'my shows.Then I think he wanted me to clear all the recordings and reset the box from scratch,If that doesn't work I will start stamping my feet!",TechReviews,0.166666667,3,Neutral
20-04-2017,IVO Suggestions is all thumbs. No joke.,TechReviews,0,3,Neutral
20-04-2017,"IVO is great but the Thumbs-up, Down and Suggestions are useless. Can this feature be deleted, set as an option or user removed? It seems default is 1 thumbs-up, even ""Channel Unavailable""! Before you know it everything is in your Suggestions Folder and your box decides to record for itself. Extremely irritating when you want your own choices and are told all three ""recorders"" are full. Why are Suggestions given priority over your own decisions? Not easy to get out of in order to record or view what you want and the only way to prevent this is to delete everything in your Suggestions and then keep on actively giving all the hundreds of channels a Thumbs-down. What could be a wonderful computer A.I. feature is a croc. ",TechReviews,0.16540404,3,Neutral
20-04-2017,e: TIVO Suggestions is all thumbs. No joke.,TechReviews,0,3,Neutral
20-04-2017,You can turn off the Suggestions recording,TechReviews,0,3,Neutral
20-04-2017,"\xc2\xa0\xc2\xa0 Home > Help & Settings > Settings > Recordings > Suggestions > No, don't record Suggestions",TechReviews,0,3,Neutral
20-04-2017,"So currently TiVo in its wisdom records mostly ITV News at 10 and the Kardashian series under suggestions. Yup, I am really looking forward to watching Monday's news on Sunday... And to dumb myself down I will watch Kardashians.... Lol\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t",TechReviews,0.033888889,3,Neutral
20-04-2017,My Tivo has stopped recording suggestions . Four long telephone calls to India and two engineer visits and a changed box has not solved the problem . Can anyone help please ?,TechReviews,-0.05,2,Negative
20-04-2017,"Have you tried re-setting your ""thumbs-up\'s"" to see if these then record as suggestions? Replacing the hardware\xc2\xa0has probably cleared your previous preferences.",TechReviews,-0.166666667,2,Negative
20-04-2017,Yes have reset thumbs but still no suggestions . Been without these since 19 May so very frustrating .,TechReviews,-0.52,1,Very Negative
20-04-2017,re suggestions still turned on in the TiVo\xc2\xae settings?,TechReviews,0,3,Neutral
20-04-2017,Space on hard drive is 96% . Suggestions are definitely on . Have phoned India again ( 5th time ) and they now say the problem is the remote control . They are sending a new one . I don't have much faith that this will solve the problem but will try it .,TechReviews,-0.011060606,2,Negative
20-04-2017,earch & Discover - Discover TV & Movies - TV Genres - Suggestions,TechReviews,0,3,Neutral
20-04-2017,It should be populated with a list of shows and movies whether suggestions are turned on or off.,TechReviews,0,3,Neutral
20-04-2017,I found this post as I came on to start one myself about the programmes that Tivo records in it's suggestions option.\xc2\xa0 For me the suggested recordings are completely random and bear little resemblance to programmes that I watch.\xc2\xa0 I think my viewing is actually pretty predictable as I tend to watch the same sort of things but often I will forget to record something and then hope that Tivo will have magically recorded it for me but it never happens.,TechReviews,-0.022916667,2,Negative
20-04-2017,About a week ago my TiVo box stopped recording any suggestions. I've checked that it's still set to record them. I've cleared the thumbs and then set a load of thumb ups/downs again. Any ideas? Has my TiVo just got the hump with me?\xc2\xa0,TechReviews,0,3,Neutral
20-04-2017,"\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tHi Collette, still no suggestions recording. I've tried resetting the box. I tried turning suggestions off, resetting the box and then turning them back on again. I've tried everything I can think of but it's stubbornly refusing to record any.\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t",TechReviews,0,3,Neutral
20-04-2017,"\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tNo, every other recording works fine. It's just stubbornly refusing to record any suggestions.\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\t\n\t\t\t\t",TechReviews,0.145833333,3,Neutral
